127.0.0.1 - - [10/Dec/2018:22:53:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:35 +0000] "GET /wp-admin/themes.php HTTP/1.0" 499 0 "http://one-voice-basketball.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:36 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43763 "http://one-voice-basketball.local/wp-admin/options-general.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:36 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0 HTTP/1.0" 200 157349 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:40 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 41196 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:40 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0 HTTP/1.0" 200 144185 "http://one-voice-basketball.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 22866 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:51 +0000] "GET /wp-admin/themes.php HTTP/1.0" 499 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:51 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43763 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:55 +0000] "GET /wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 311347 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:55 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=5.0 HTTP/1.0" 200 26515 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:57 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,media-views,code-editor,wp-color-picker&ver=5.0 HTTP/1.0" 200 444734 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:57 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?ver=4800-20180716 HTTP/1.0" 200 355036 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:57 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,me&load%5B%5D=dia-models,moxiejs,plupload,wp-plupload&ver=5.0 HTTP/1.0" 200 388179 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:53:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:00 +0000] "GET /?customize_changeset_uuid=ff9044eb-a5f8-49a5-8944-d0884e24d2e8&customize_theme=twentynineteen&customize_messenger_channel=preview-0 HTTP/1.0" 200 38434 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:06 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43763 "http://one-voice-basketball.local/wp-admin/customize.php?return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:11 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 41196 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:13 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 22866 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 78 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=favorites" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=new" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 77 "http://one-voice-basketball.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
